No	업종코드	업종명
2783	7610	여객자동차플랫폼운송중개사업
2784	7611	철도시설 안전진단전문기관(구조물)
2785	7612	철도시설 안전진단전문기관(궤도)
2786	7613	철도시설 안전진단전문기관(건축물)
2787	7614	철도시설 안전진단전문기관(전철전력)
2788	7615	철도시설 안전진단전문기관(신호제어)
2789	7616	철도시설 안전진단전문기관(정보통신)
2790	7617	철도안전전문기관(철도차량분야)
2791	7618	애플리케이션식 택시미터전문검정기관(제작)
2792	7619	애플리케이션식 택시미터전문검정기관(수리)
2793	7620	애플리케이션식 택시미터전문검정기관(사용)
2794	7621	미래자동차 부품 전문기업
2795	7701	사료제조업(단미사료-제과,제빵,제면의 부산물)
2796	7702	사료제조업(단미사료-아미노산 발효부산물 및 조미료부산물)
2797	7703	사료제조업(단미사료-콩류가공부산물(비지포함))
2798	7704	사료제조업(단미사료-기타 식품가공부산물류)
2799	7705	사료제조업(단미사료-조류)
2800	7706	사료제조업(단미사료-섬유질사료)
2801	7707	사료제조업(단미사료-섬유질가공사료)
2802	7708	사료제조업(단미사료-섬유질발효사료)
2803	7709	사료제조업(단미사료-제약부산물류)
2804	7710	사료제조업(단미사료-식물성유지류)
2805	7711	사료제조업(단미사료-전분류)
2806	7712	사료제조업(단미사료-콩류,견과종실류,과실류,채소류,버섯류,기타식물류)
2807	7713	사료제조업(단미사료-도축및가금도축부산물, 수지박(우지박,돈지박을 포함),육가공부산물,육분,육골분,육즙흡착사료,혈분(혈액을이용한가공품 포함))
2808	7714	사료제조업(단미사료-동물성단백질혼합사료)
2809	7715	사료제조업(단미사료-모발분,우모분,제각분)
2810	7716	사료제조업(단미사료-새우분,어류의 가공품 및 부산물,어분,어즙흡착사료)
2811	7717	사료제조업(단미사료-유도단백질(가수분해,효소처리 등을 한 것 포함))
2812	7718	사료제조업(단미사료-피혁가공분말)
2813	7719	사료제조업(단미사료-기타 동물성단백질류)
2814	7720	사료제조업(단미사료-골분,골회,어골분,어골회,패분)
2815	7721	사료제조업(단미사료-동물성유지류)
2816	7722	사료제조업(단미사료-곤충류)
2817	7723	사료제조업(단미사료-플랑크톤류, 단세포단백질)
2818	7724	사료제조업(단미사료-낙농가공부산물류)
2819	7725	사료제조업(단미사료-식염류)
2820	7726	사료제조업(단미사료-인산염류,칼슘염류 및 광물질류과의 합제)
2821	7727	사료제조업(단미사료-광물질류 및 그 합제(인산염류 및 칼슘염류 및 인산염류 또는 칼슘염류와 광물질류와의 합제 제외))
2822	7728	사료제조업(단미사료-기타유지류)
2823	7729	사료제조업(단미사료-남은음식물사료)
2824	7730	사료제조업(단미사료-혼합제(혼합성단미사료))
2825	7731	동물전시업
2826	7732	동물위탁관리업
2827	7733	동물미용업
2828	7734	동물운송업
2829	7735	가축거래상인(소(젖소포함))
2830	7736	가축거래상인(돼지)
2831	7737	가축거래상인(닭)
2832	7738	가축거래상인(오리)
2833	7739	식용란선별포장업
2834	7740	가축방역위생관리업
2835	7741	민간동물보호시설
2836	7801	이스포츠 전문인력 양성기관
2837	7802	이스포츠 종목선정기관
2838	7803	신고체육시설업(야구장업)
2839	7804	신고체육시설업(가상체험 체육시설업)
2840	7805	신고체육시설업(체육교습업)
2841	7806	신고체육시설업(인공암벽장업)
2842	7807	학교안전공제사업(고등교육법 제2조에 따른 학교에 대한 안전사고보상공제사업)
2843	7808	학교 밖 청소년 지원센터
2844	7901	노숙인종합지원센터
2845	7902	노숙인일시보호시설
2846	7903	노숙인자활시설
2847	7904	노숙인재활시설
2848	7905	노숙인요양시설
2849	7906	노숙인급식시설
2850	7907	쪽방상담소
2851	7908	노숙인진료시설
2852	7909	한부모가족복지시설(출산지원시설)
2853	7910	한부모가족복지시설(양육지원시설)
2854	7911	한부모가족복지시설(생활지원시설)
2855	7912	발달재활서비스 제공기관
2856	8001	융합 연구개발업
2857	8002	시험,검사 및 분석업
2858	8003	연구개발 기획 및 과제관리업
2859	8004	연구개발 성과 관리,활용 지원업
2860	8005	연구개발제품 디자인업
2861	8006	연구인력공급 및 교육업
2862	8007	연구실 안전관리업
2863	8008	광학,전자영상장비 개발업
2864	8009	화합물 전처리,분석장비 개발업
2865	8010	물리적 측정장비 개발업
2866	8011	그 밖의 연구장비 개발업
2867	8012	연구장비 유지,보수업
2868	8013	연구용 물질,시약 개발업
2869	8014	연구용 기구 개발업
2870	8015	그 밖의 연구재료 개발업
2871	8101	임상시험검체분석기관
2872	8200	의료기관개설허가(정신병원)
2873	8201	식품 등 시험검사기관(표시검사)
2874	8202	식품 등 시험검사기관(품목제조·가공검사)
2875	8203	식품 등 시험검사기관(식품안전관리인증검사)
2876	8204	축산물 시험검사기관(표시검사)
2877	8205	축산물 시험검사기관(품목제조·가공검사)
2878	8206	축산물 시험검사기관(식품안전관리인증검사)
2879	8208	응급의료기관(정신질환자응급의료센터)
2880	8209	첨단바이오의약품 제조업
2881	8210	첨단바이오의약품 위탁제조판매업
2882	8211	첨단바이오의약품 수입업
2883	8212	인체세포등 관리업
2884	8300	세무대리업무
2885	8301	기후변화감시예측전문기관
2886	8302	기후변화감시예측전문기관(해양·극지의 환경 및 생태계 분야)
2887	8303	폐기물처리신고-제46조제1항제2호신고자(폐전선)
2888	8304	폐기물처리신고-제46조제1항제2호신고자(1회용 컵)
2889	8305	폐기물처리(수집,운반) 신고(1회용 컵)
2890	8306	석면해체작업감리원 직무교육기관
2891	8307	취급시설 없는 유해화학물질 판매업
2892	9000	9000 테스트업종
2893	9020	테스트코드
2894	9901	기타자유업(행사대행업)
2895	9902	기타자유업(광고대행업)
2896	9998	샘플업종명
2897	9999	기타자유업종
2898	AAAA	기타업종(행정처분입력)
